iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.738937891Z level=info msg="Starting Grafana" version=11.1.0 commit=5b85c4c2fcf5d32d4f68aaef345c53096359b2f1 branch=HEAD compiled=2026-04-23T07:34:34Z
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744443117Z level=info msg="Config loaded from" file=/usr/share/grafana/conf/defaults.ini
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744486848Z level=info msg="Config loaded from" file=/etc/grafana/grafana.ini
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744522336Z level=info msg="Config overridden from command line" arg="default.paths.data=/var/lib/grafana"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744535541Z level=info msg="Config overridden from command line" arg="default.paths.logs=/var/log/grafana"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744561651Z level=info msg="Config overridden from command line" arg="default.paths.plugins=/var/lib/grafana/plugins"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744597683Z level=info msg="Config overridden from command line" arg="default.paths.provisioning=/etc/grafana/provisioning"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744631282Z level=info msg="Config overridden from command line" arg="default.log.mode=console"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.74464333Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_DATA=/var/lib/grafana"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.74465515Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_LOGS=/var/log/grafana"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744666513Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_PLUGINS=/var/lib/grafana/plugins"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744678187Z level=info msg="Config overridden from Environment variable" var="GF_PATHS_PROVISIONING=/etc/grafana/provisioning"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744689473Z level=info msg="Config overridden from Environment variable" var="GF_SECURITY_ADMIN_USER=admin"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744700709Z level=info msg="Config overridden from Environment variable" var="GF_SECURITY_ADMIN_PASSWORD=*********"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.74471215Z level=info msg="Config overridden from Environment variable" var="GF_SMTP_ENABLED=true"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744723579Z level=info msg="Config overridden from Environment variable" var="GF_SMTP_HOST=mailpit:1025"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744734789Z level=info msg="Config overridden from Environment variable" var="GF_SMTP_FROM_ADDRESS=telemetry@lab.local"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744746192Z level=info msg="Config overridden from Environment variable" var="GF_SMTP_FROM_NAME=IOSXE Telemetry"
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744757863Z level=info msg=Target target=[all]
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744806422Z level=info msg="Path Home" path=/usr/share/grafana
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744818346Z level=info msg="Path Data" path=/var/lib/grafana
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744829332Z level=info msg="Path Logs" path=/var/log/grafana
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744839981Z level=info msg="Path Plugins" path=/var/lib/grafana/plugins
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744851314Z level=info msg="Path Provisioning" path=/etc/grafana/provisioning
iosxe-grafana  | logger=settings t=2026-04-23T07:34:34.744862818Z level=info msg="App mode production"
iosxe-grafana  | logger=featuremgmt t=2026-04-23T07:34:34.748603174Z level=info msg=FeatureToggles transformationsRedesign=true ssoSettingsApi=true awsDatasourcesNewFormStyling=true lokiStructuredMetadata=true kubernetesPlaylists=true logRowsPopoverMenu=true managedPluginsInstall=true logsInfiniteScrolling=true recordedQueriesMulti=true lokiMetricDataplane=true panelMonitoring=true angularDeprecationUI=true prometheusDataplane=true logsExploreTableVisualisation=true alertingNoDataErrorExecution=true lokiQuerySplitting=true cloudWatchNewLabelParsing=true prometheusMetricEncyclopedia=true dataplaneFrontendFallback=true dashgpt=true exploreContentOutline=true cloudWatchCrossAccountQuerying=true recoveryThreshold=true alertingInsights=true annotationPermissionUpdate=true correlations=true awsAsyncQueryCaching=true publicDashboards=true prometheusConfigOverhaulAuth=true logsContextDatasourceUi=true nestedFolders=true exploreMetrics=true lokiQueryHints=true betterPageScrolling=true alertingSimplifiedRouting=true topnav=true influxdbBackendMigration=true
iosxe-grafana  | logger=sqlstore t=2026-04-23T07:34:34.749955058Z level=info msg="Connecting to DB" dbtype=sqlite3
iosxe-grafana  | logger=migrator t=2026-04-23T07:34:34.859677951Z level=info msg="Locking database"
iosxe-grafana  | logger=migrator t=2026-04-23T07:34:34.859724301Z level=info msg="Starting DB migrations"
iosxe-grafana  | logger=migrator t=2026-04-23T07:34:34.942448592Z level=info msg="migrations completed" performed=0 skipped=572 duration=3.02738ms
iosxe-grafana  | logger=migrator t=2026-04-23T07:34:34.94355261Z level=info msg="Unlocking database"
iosxe-grafana  | logger=secrets t=2026-04-23T07:34:34.946652296Z level=info msg="Envelope encryption state" enabled=true currentprovider=secretKey.v1
iosxe-grafana  | logger=plugin.angulardetectorsprovider.dynamic t=2026-04-23T07:34:35.230040791Z level=info msg="Restored cache from database" duration=7.756215ms
iosxe-grafana  | logger=plugin.store t=2026-04-23T07:34:35.271788169Z level=info msg="Loading plugins..."
iosxe-grafana  | logger=plugins.registration t=2026-04-23T07:34:36.323981327Z level=error msg="Could not register plugin" pluginId=xychart error="plugin xychart is already registered"
iosxe-grafana  | logger=plugins.initialization t=2026-04-23T07:34:36.325274417Z level=error msg="Could not initialize plugin" pluginId=xychart error="plugin xychart is already registered"
iosxe-grafana  | logger=local.finder t=2026-04-23T07:34:36.329139862Z level=warn msg="Skipping finding plugins as directory does not exist" path=/usr/share/grafana/plugins-bundled
iosxe-grafana  | logger=plugin.store t=2026-04-23T07:34:36.329170339Z level=info msg="Plugins loaded" count=54 duration=1.057384177s
iosxe-grafana  | logger=provisioning.dashboard t=2026-04-23T07:34:36.358571512Z level=error msg="can't read dashboard provisioning files from directory" path=/etc/grafana/provisioning/dashboards error="open /etc/grafana/provisioning/dashboards: no such file or directory"
iosxe-grafana  | logger=query_data t=2026-04-23T07:34:36.358669498Z level=info msg="Query Service initialization"
iosxe-grafana  | logger=live.push_http t=2026-04-23T07:34:36.378763475Z level=info msg="Live Push Gateway initialization"
iosxe-grafana  | logger=ngalert.notifier.alertmanager org=1 t=2026-04-23T07:34:36.388816835Z level=info msg="Applying new configuration to Alertmanager" configHash=d2c56faca6af2a5772ff4253222f7386
iosxe-grafana  | logger=ngalert.state.manager t=2026-04-23T07:34:36.403853304Z level=info msg="Running in alternative execution of Error/NoData mode"
iosxe-grafana  | logger=infra.usagestats.collector t=2026-04-23T07:34:36.41914172Z level=info msg="registering usage stat providers" usageStatsProvidersLen=2
iosxe-grafana  | logger=provisioning.datasources t=2026-04-23T07:34:36.419945346Z level=error msg="can't read datasource provisioning files from directory" path=/etc/grafana/provisioning/datasources error="open /etc/grafana/provisioning/datasources: no such file or directory"
iosxe-grafana  | logger=provisioning.plugins t=2026-04-23T07:34:36.422032555Z level=error msg="Failed to read plugin provisioning files from directory" path=/etc/grafana/provisioning/plugins error="open /etc/grafana/provisioning/plugins: no such file or directory"
iosxe-grafana  | logger=provisioning.alerting t=2026-04-23T07:34:36.422435948Z level=error msg="can't read alerting provisioning files from directory" path=/etc/grafana/provisioning/alerting error="open /etc/grafana/provisioning/alerting: no such file or directory"
iosxe-grafana  | logger=provisioning.alerting t=2026-04-23T07:34:36.42246739Z level=info msg="starting to provision alerting"
iosxe-grafana  | logger=provisioning.alerting t=2026-04-23T07:34:36.422479878Z level=info msg="finished to provision alerting"
iosxe-grafana  | logger=ngalert.state.manager t=2026-04-23T07:34:36.42447575Z level=info msg="Warming state cache for startup"
iosxe-grafana  | logger=ngalert.state.manager t=2026-04-23T07:34:36.427664259Z level=info msg="State cache has been initialized" states=0 duration=3.184227ms
iosxe-grafana  | logger=grafanaStorageLogger t=2026-04-23T07:34:36.455753887Z level=info msg="Storage starting"
iosxe-grafana  | logger=ngalert.multiorg.alertmanager t=2026-04-23T07:34:36.4875287Z level=info msg="Starting MultiOrg Alertmanager"
iosxe-grafana  | logger=ngalert.scheduler t=2026-04-23T07:34:36.487760882Z level=info msg="Starting scheduler" tickInterval=10s maxAttempts=1
iosxe-grafana  | logger=ticker t=2026-04-23T07:34:36.491335102Z level=info msg=starting first_tick=2026-04-23T07:34:40Z
iosxe-grafana  | logger=provisioning.dashboard t=2026-04-23T07:34:36.538169235Z level=info msg="starting to provision dashboards"
iosxe-grafana  | logger=provisioning.dashboard t=2026-04-23T07:34:36.565263571Z level=info msg="finished to provision dashboards"
iosxe-grafana  | logger=http.server t=2026-04-23T07:34:36.59490423Z level=info msg="HTTP Server Listen" address=[::]:3000 protocol=http subUrl= socket=
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T07:34:37.096639922Z level=info msg="Update check succeeded" duration=644.477783ms
iosxe-grafana  | logger=grafana.update.checker t=2026-04-23T07:34:37.117165907Z level=info msg="Update check succeeded" duration=678.416965ms
iosxe-grafana  | logger=grafana-apiserver t=2026-04-23T07:34:37.515313698Z level=info msg="Adding GroupVersion playlist.grafana.app v0alpha1 to ResourceManager"
iosxe-grafana  | logger=grafana-apiserver t=2026-04-23T07:34:37.519656368Z level=info msg="Adding GroupVersion featuretoggle.grafana.app v0alpha1 to ResourceManager"
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:34:37.666975236Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=192.168.2.240 time_ms=10 duration=10.367331ms size=105 referer= handler=/api/live/ws status_source=server
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:34:40.513465796Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=192.168.2.240 time_ms=2 duration=2.288375ms size=105 referer= handler=/api/live/ws status_source=server
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:34:54.689218557Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=192.168.2.240 time_ms=2 duration=2.335162ms size=105 referer= handler=/api/live/ws status_source=server
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:35:01.388404705Z level=info msg="Request Completed" method=GET path=/api/live/ws status=401 remote_addr=192.168.2.240 time_ms=6 duration=6.202564ms size=105 referer= handler=/api/live/ws status_source=server
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:35:08.424786604Z level=info msg="Request Completed" method=GET path=/api/search/sorting status=401 remote_addr=192.168.2.240 time_ms=3 duration=3.162396ms size=105 referer=http://192.168.2.220:3000/dashboards handler=/api/search/sorting status_source=server
iosxe-grafana  | logger=context userId=1 orgId=1 uname=admin t=2026-04-23T07:35:13.607882748Z level=info msg="Request Completed" method=GET path=/api/live/ws status=-1 remote_addr=192.168.2.240 time_ms=10 duration=10.987125ms size=0 referer= handler=/api/live/ws status_source=server
iosxe-grafana  | logger=infra.usagestats t=2026-04-23T07:35:57.47956725Z level=info msg="Usage stats are ready to report"
iosxe-grafana  | logger=live t=2026-04-23T07:38:23.569719288Z level=info msg="Initialized channel handler" channel=grafana/dashboard/uid/cfjvwzt5ghz40b address=grafana/dashboard/uid/cfjvwzt5ghz40b
iosxe-grafana  | logger=cleanup t=2026-04-23T07:44:36.52341038Z level=info msg="Completed cleanup jobs" duration=17.260016ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T07:44:37.157690812Z level=info msg="Update check succeeded" duration=60.34413ms
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:47:58.95671436Z level=info msg="Request Completed" method=GET path=/api/annotations status=401 remote_addr=192.168.2.240 time_ms=3 duration=3.082722ms size=105 referer="http://192.168.2.220:3000/d/cfjvwzt5ghz40b/cpu-one-minute?from=now-1h&orgId=1&to=now" handler=/api/annotations status_source=server
iosxe-grafana  | logger=context userId=0 orgId=0 uname= t=2026-04-23T07:47:58.961048111Z level=info msg="Request Completed" method=POST path=/api/ds/query status=401 remote_addr=192.168.2.240 time_ms=1 duration=1.657062ms size=105 referer="http://192.168.2.220:3000/d/cfjvwzt5ghz40b/cpu-one-minute?from=now-1h&orgId=1&to=now" handler=/api/ds/query status_source=server
iosxe-grafana  | logger=cleanup t=2026-04-23T07:54:36.530607496Z level=info msg="Completed cleanup jobs" duration=25.023608ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T07:54:37.151683171Z level=info msg="Update check succeeded" duration=54.441495ms
iosxe-grafana  | logger=cleanup t=2026-04-23T08:04:36.5199752Z level=info msg="Completed cleanup jobs" duration=14.058815ms
iosxe-grafana  | logger=plugins.update.checker t=2026-04-23T08:04:37.157309042Z level=info msg="Update check succeeded" duration=60.067398ms
